Student_ID,Study_Hours,Attendance,Assignments_Score,Previous_Grade,Participation,Internet_Access,Final_Score
632,4,52,85,86,3,1,59.523429571265105
633,9,61,98,79,1,0,64.12661805715852
634,9,44,75,52,3,1,53.574360509493204
635,6,51,44,43,3,0,47.31827382916884
636,9,99,37,81,5,1,73.03813798822011
637,4,68,85,84,3,0,70.93707366672962
638,2,42,40,68,5,1,47.70314287821006
639,6,90,52,88,1,1,58.08081464721771
640,10,75,74,88,4,0,71.06146327456294
641,10,86,56,86,1,1,64.46525653585749
642,1,84,60,85,3,1,64.87847502080477
643,11,50,76,64,1,0,41.047320837564754
644,8,65,95,38,4,1,65.8709696686188
645,9,41,90,87,3,0,64.7514137802262
646,9,68,37,58,3,0,47.788090740650325
647,11,80,94,84,3,0,79.44758101639117
648,0,68,54,80,5,0,53.80690136132724
649,5,83,46,79,3,1,61.463676709140664
650,6,75,59,60,3,1,49.27759656659917
651,7,97,53,88,3,0,58.84265090447916
652,9,58,81,41,3,1,70.27419728767379
653,8,49,92,80,3,1,67.22107704425231
654,1,50,90,85,3,0,59.55667954409095
655,10,46,87,79,3,1,61.21561331128498
656,9,52,61,55,2,0,46.18544686867107
657,1,80,64,79,2,1,52.69597485505512
658,4,83,45,48,1,1,49.85062291841252
659,4,41,38,84,1,1,50.631507481733465
660,5,69,48,85,3,0,51.31826855624516
661,2,61,69,68,3,1,62.67950265282227
662,7,92,69,44,3,1,65.39676551070312
663,0,40,75,45,1,1,37.10365052172923
664,5,66,32,79,5,1,57.835260376533775
665,3,46,55,83,1,0,42.926422996818026
666,0,40,99,74,3,1,53.62610456845048
667,6,97,34,85,4,1,61.98794346993578
668,8,64,56,41,2,0,46.26756785141746
669,3,87,73,69,4,0,56.60035156221295
670,3,43,67,89,1,0,44.26702954961206
671,5,69,70,74,5,0,61.10129689293313
672,11,47,87,62,4,1,70.42947095619729
673,2,88,58,49,4,1,56.534208809229604
674,11,60,80,72,2,1,69.72410796244398
675,5,90,99,75,1,1,66.40546438038375
676,6,43,92,83,5,1,66.60664939785363
677,10,99,48,35,1,1,51.15689436839133
678,9,43,56,84,1,0,48.65692098896899
679,9,47,82,48,5,1,64.81432945683213
680,2,81,74,81,2,0,51.97174363730507
681,6,65,40,86,3,0,49.10070703151935
682,2,68,39,47,4,0,55.95523288811451
683,1,55,49,56,1,0,39.052672916216565
684,11,58,48,91,5,1,74.05572917517962
685,9,40,31,55,3,0,39.39731706078712
686,3,76,69,75,1,1,54.040419533189336
687,11,73,47,71,4,0,57.635881269774075
688,7,68,31,52,4,1,51.91572835871497
689,8,66,76,75,1,1,63.00582538174009
690,6,87,78,43,1,0,54.350209599499735
691,0,84,52,73,3,0,49.694645258534166
692,2,69,76,65,4,0,52.447971477366835
693,11,45,74,70,5,1,67.46038949899075
694,8,75,50,39,1,1,49.058900698492
695,11,96,76,65,5,0,73.97019661449066
696,0,78,61,35,3,1,46.738450059335364
697,8,41,48,56,1,0,46.0087399990472
698,7,94,47,91,2,1,64.10852947841238
699,0,81,53,49,2,0,39.96616355004023
700,5,53,76,60,5,1,54.01170578628702
701,4,47,59,63,1,1,44.171921692693815
702,5,42,50,88,5,1,64.34121509372017
703,9,74,77,75,4,0,55.30586623478966
704,11,66,95,61,3,0,66.52853388017847
705,4,73,74,68,1,0,50.526947862824784
706,5,67,30,55,2,1,44.02813527214736
707,4,70,51,46,5,1,45.36173982907498
708,10,56,85,69,2,1,65.13614948973256
709,11,58,69,89,5,1,78.46046018472
710,4,81,67,68,2,0,56.169923497745835
711,3,83,48,67,3,1,54.44068582356702
712,2,98,48,76,1,1,60.94861784802691
713,2,94,95,57,4,1,66.97083090906636
714,3,50,76,42,3,0,34.56342485132837
715,8,48,87,72,4,1,68.47797377115096
716,1,69,86,53,5,0,59.361095583341175
717,8,96,77,92,3,0,71.09167500984015
718,0,84,74,85,4,1,58.97326032242472
719,0,45,57,69,4,1,49.39958281078203
720,4,53,89,61,2,0,47.38682094916866
721,5,70,34,87,5,0,49.81313554718497
722,5,93,47,92,5,0,60.02544623094974
723,2,50,66,64,2,1,46.968216114830355
724,6,44,54,79,5,0,56.320554924783636
725,8,70,67,54,3,1,66.72775799236514
726,10,41,30,62,5,0,53.82593227258441
727,11,78,69,44,2,0,42.61519727169386
728,9,56,84,76,1,1,62.49398162406102
729,7,77,68,59,1,0,41.73322286290379
730,5,85,54,48,2,1,53.33199958130241
731,11,75,52,35,3,0,54.73238505823759
732,7,42,72,64,4,1,59.017235509251115
733,11,82,77,47,4,0,75.55176307578944
734,4,68,67,59,2,0,49.78879170846853
735,7,72,53,46,1,0,41.70846805539354
736,9,53,34,58,3,1,53.082538701976105
737,11,77,89,40,4,0,63.710763710700455
738,3,68,46,43,5,0,40.89814817223327
739,9,62,66,72,5,1,74.01903164892057
740,7,98,44,57,1,0,57.66342866658017
741,9,56,95,86,1,0,62.76980887255443
742,11,98,49,40,3,1,73.98978416852931
743,1,88,59,79,1,1,51.81041600934164
744,11,94,45,69,1,1,67.69119333346542
745,11,50,73,62,1,1,62.10689264913762
746,4,67,88,39,5,0,59.59521410667169
747,8,93,33,76,3,0,65.38701945189173
748,3,46,60,54,4,0,42.47117628200598
749,10,84,55,50,4,1,67.11256335854276
750,5,79,70,54,4,1,70.78900386423425
751,0,47,31,84,1,1,33.99863938274808
752,8,80,37,56,2,1,61.7442026768423
753,0,68,53,85,3,0,46.0983977278614
754,4,64,69,57,2,0,47.31420925207098
755,3,46,54,91,4,0,44.69540565998316
756,11,96,91,46,5,1,73.08972252983608
757,2,61,87,81,5,0,57.87181773778185
758,5,48,61,67,2,0,41.79068638910403
759,1,50,75,88,1,1,53.555625096141526
760,2,73,55,73,2,1,54.534071250199574
761,4,66,71,91,1,1,59.87757010487251
762,8,89,36,62,4,0,54.88579227221809
763,1,61,85,38,1,1,39.88914865410671
764,9,42,76,81,2,0,59.24793946129506
765,7,89,79,82,5,1,74.4051863686217
766,1,87,74,73,3,1,59.08866166356374
767,10,79,97,94,4,1,85.16848267709634
768,4,94,73,42,3,0,54.66664281604258
769,6,47,54,88,1,0,47.02967387123198
770,7,45,81,55,2,0,61.68034934655189
771,0,96,47,82,3,0,47.42846745273039
772,5,64,36,84,2,1,46.72627391638338
773,0,41,51,83,1,1,41.7345154006257
774,1,55,33,46,4,1,39.92967634292843
775,0,97,58,69,5,1,61.328048211771026
776,10,92,69,50,4,0,59.83149985050561
777,4,80,81,42,5,0,48.14427403394859
778,9,90,89,39,3,1,73.86637255341475
779,8,60,70,46,3,0,56.40852173134396
780,5,54,44,60,2,0,45.96143626220403
781,10,95,86,71,4,1,73.39185015427185
782,10,73,64,75,5,1,71.16920385578491
783,0,86,48,43,1,1,42.26315346973957
784,0,93,50,75,5,1,66.94729879341337
785,1,82,42,62,2,1,44.55498218031362
786,8,59,50,74,2,0,56.275287578425804
787,2,83,55,92,1,0,45.77359556453558
788,0,70,85,42,3,1,51.138250343489496
789,4,54,60,36,3,1,54.156950290456365
790,6,87,59,84,5,0,70.26239193964643
791,5,67,53,87,3,0,55.11417925413281
792,11,45,59,56,5,0,51.67673118495944
793,0,42,55,81,1,0,35.31072806316346
794,4,77,83,87,5,1,66.06261975003208
795,4,62,50,64,1,0,41.377555374675374
796,5,97,52,50,1,0,53.8041316947381
797,2,42,57,82,2,0,40.66973012088418
798,4,92,52,58,2,0,58.29675938252345
799,6,84,88,61,5,1,64.08816881101652
800,4,83,82,67,5,1,70.69226700827895
801,4,47,82,40,2,0,39.2053273894828
802,4,41,63,64,3,0,45.66836125953634
803,9,46,97,76,2,1,62.30132659304887
804,9,56,41,60,2,1,64.85852329762213
805,2,46,31,48,2,0,32.903583906236285
806,0,72,54,65,2,0,35.41985602016173
807,4,75,97,50,2,0,49.19372094707364
808,8,86,73,55,1,0,51.92100136201786
809,0,43,63,36,4,0,39.308412457721204
810,2,83,35,93,2,0,46.52395037579271
811,3,55,68,42,2,0,43.26383145100382
812,0,60,79,41,1,1,47.72641284290679
813,0,57,53,60,5,1,42.191404594392296
814,7,85,34,55,5,0,63.10962741617519
815,1,85,83,52,3,1,50.85070636751381
816,11,67,83,52,3,1,74.12819899595561
817,7,82,39,35,4,1,54.20481281891241
818,6,99,98,61,1,1,77.1185041586458
819,9,55,35,42,1,1,44.629513357460404
820,9,86,45,62,2,0,53.87608338806441
821,1,61,89,72,4,0,57.04822304041443
822,5,45,43,36,1,0,29.314150450336975
823,5,69,62,56,4,0,46.54262214745547
824,2,95,98,54,3,1,67.05809973498665
825,10,84,69,48,3,1,71.01585920240106
826,1,97,69,69,2,1,63.077828970258096
827,11,67,38,94,2,1,68.71569975832374
828,0,56,96,65,5,0,50.131245134374055
829,5,75,77,75,1,0,55.82471206283538
830,11,51,94,37,1,0,50.033332491318994
831,4,89,39,42,5,0,58.39848419448646
832,10,98,35,60,1,1,63.13151743591566
833,8,79,91,58,1,1,68.37099465575022
834,0,51,60,49,2,0,38.317043088309084
835,6,75,35,71,4,1,56.52330871146338
836,4,79,63,72,3,0,63.26869986061979
837,4,68,96,49,3,1,60.14635183977007
838,1,41,91,87,3,1,62.60634877678186
839,10,68,41,78,1,1,58.030454299559196
840,2,69,67,86,5,0,70.42619047694892
841,6,75,36,69,5,1,62.3580264951017
842,5,83,93,90,3,1,69.55287278604024
843,11,64,33,72,2,0,49.384994170743774
844,1,60,50,51,5,1,53.70037144491021
845,5,61,65,90,2,1,59.22327546548481
846,1,49,36,86,1,1,36.60632739261332
847,1,70,64,65,1,0,41.4558838115383
848,1,86,78,36,4,0,47.93766596682263
849,10,99,40,39,1,1,53.399778511323426
850,2,48,53,36,1,0,38.80501622339514
851,1,80,51,36,2,1,40.81186570826411
852,3,78,72,60,5,0,53.84112780704587
853,8,98,80,72,5,1,76.33906719923435
854,5,73,78,71,3,0,60.11300037774976
855,0,78,51,44,2,1,43.74041377503437
856,7,80,47,61,2,1,68.10623483018858
857,11,89,73,42,4,1,70.52042763522984
858,6,62,61,44,1,1,57.755432838037805
859,9,51,87,93,5,0,73.000651962524
860,2,46,85,69,3,0,48.42792956479094
861,0,71,38,58,4,0,44.27078692821428
862,4,58,92,58,4,0,56.97891378525185
863,3,61,33,65,1,0,41.69940791820484
864,9,95,67,38,5,1,65.15043309482004
865,7,55,71,74,3,1,59.54158910165934
866,0,97,36,48,2,1,42.35433247972886
867,9,47,71,70,1,1,63.84525969697967
868,0,69,89,60,3,0,57.72399092400097
869,11,90,49,46,1,0,53.60007548054399
870,3,45,92,86,2,1,52.626153000661546
871,7,41,50,86,2,1,49.67308523270323
872,4,73,34,61,3,0,51.36842703179941
873,1,68,59,40,1,1,39.38666669036826
874,5,79,92,61,2,1,63.09518972527585
875,4,98,88,48,4,1,68.4467905684066
876,1,81,67,78,2,1,60.58455468271327
877,10,92,65,56,3,1,60.08301120214021
878,10,92,67,83,5,0,72.53966458350992
879,10,82,52,54,2,0,58.156053255386695
880,2,91,52,37,4,0,38.60731105284762
881,8,98,87,43,5,0,62.735233202873
882,6,97,77,50,5,1,73.66588074407795
883,6,59,35,76,3,0,43.46539571664472
884,10,95,75,43,4,0,72.21765024087443
885,5,42,44,83,2,1,52.54648750324171
886,7,98,30,66,2,1,64.62468839527098
887,3,87,62,68,4,1,61.418648795705806
888,7,74,53,59,2,1,58.399277990283025
889,3,47,99,61,1,0,43.32553358538414
890,7,90,43,61,3,0,51.298285277146896
891,8,51,99,36,3,1,58.85564592236966
892,2,89,67,56,2,0,51.52273041186224
893,2,84,40,36,3,1,47.55986221627457
894,10,82,92,82,3,0,67.34769945943857
895,1,71,61,87,4,1,58.73994372842231
896,9,68,58,89,1,1,59.64220934640648
897,2,84,59,35,4,0,42.876485518246696
898,2,60,58,88,4,1,47.31181555039842
899,4,98,40,74,4,0,64.26588382759675
900,4,42,78,73,2,1,55.75425385591004
901,1,77,93,44,2,0,54.42689555172047
902,11,66,67,90,4,1,66.45938281301198
903,9,94,89,46,4,1,69.7255761921653
904,5,42,97,71,1,0,47.28409873513117
905,4,96,36,80,5,0,56.99098962259774
906,5,97,36,51,4,1,60.78124918695166
907,0,40,34,37,1,0,23.367054906496815
908,4,85,97,55,2,0,55.64428369301799
909,8,94,76,46,1,1,66.0835437888702
910,11,59,65,93,1,1,67.03942355744029
911,9,46,44,82,5,1,59.49156896186366
912,1,96,68,61,5,1,65.90690970795575
913,0,80,67,49,4,0,48.71674741831088
914,9,40,65,71,5,0,50.8110423517208
915,10,49,31,79,3,1,62.158449244124256
916,8,84,44,75,2,1,67.53315346461854
917,9,51,84,37,3,1,55.95953621836472
918,8,43,89,39,2,1,55.43083932253045
919,8,46,54,68,5,1,48.954494785499534
920,5,49,43,68,2,0,34.58055293837543
921,7,61,38,55,4,0,48.14464815921236
922,10,64,78,47,1,0,58.76359367271699
923,0,68,64,59,2,1,43.50977892830997
924,9,78,34,48,5,0,52.86085172246265
925,3,54,46,52,3,1,48.85980248598632
926,0,58,98,90,3,1,65.68868378646314
927,7,78,83,79,5,1,78.34095699951047
928,0,97,76,37,5,0,56.24603839983963
929,2,85,78,37,2,1,46.620384053366585
930,3,92,91,79,4,1,66.03412606037209
931,7,85,52,66,2,0,53.30468483347217
932,5,57,45,80,1,1,45.62209653672384
933,9,81,36,52,5,1,62.077111008258456
934,11,42,72,66,5,0,60.32380580645866
935,6,45,73,66,4,1,56.278089847248744
936,7,61,38,70,2,1,52.91388904204985
937,1,94,89,78,2,0,51.9842309621797
938,9,93,39,63,1,0,62.02354710775518
939,10,80,34,73,1,1,60.098980372579014
940,7,85,80,71,2,1,71.06812836220769
941,2,92,36,69,1,0,45.145518116809896
942,6,70,51,61,3,0,46.2810267145453
943,2,60,53,74,4,0,54.54959329878324
944,6,95,71,58,3,0,62.70630521296721
945,10,47,51,90,2,1,60.954433520884066
946,11,40,64,70,4,1,62.94705607311592
947,1,42,84,69,4,1,53.84418441337726
948,9,68,32,74,4,1,57.119075267208096
949,5,93,48,40,5,1,60.420816654620026
950,2,45,71,41,2,0,39.46274059238099
951,2,72,75,48,3,1,46.520065956568395
952,8,57,49,51,4,1,55.60264819205302
953,6,81,62,61,2,0,50.271459507770636
954,4,94,35,76,2,0,48.95114353093547
955,11,88,44,78,4,1,71.08541930066853
956,9,97,98,40,5,1,76.57092769893997
957,6,92,60,37,1,0,44.53255457635461
958,8,40,35,73,5,1,53.29862271284326
959,0,61,30,69,1,1,45.65040914107253
960,6,70,48,36,1,0,35.43308956035355
961,5,62,44,53,4,1,47.25338803386806
962,9,47,63,76,2,0,52.11152006817387
963,11,68,93,57,2,1,62.63525388504759
964,8,83,78,51,1,1,59.35774897203112
965,0,90,75,43,1,1,48.53549869153501
966,3,85,80,74,3,1,60.988958822163426
967,8,58,40,43,1,0,31.85459754229216
968,3,98,33,69,2,1,57.68229869966972
969,9,88,70,43,4,1,64.05517464072717
970,2,99,93,46,4,1,60.56802309597545
971,8,55,30,37,1,0,28.742421124841076
972,1,58,38,71,3,0,43.18551861327105
973,3,76,68,55,2,1,55.75889360638572
974,5,61,94,91,2,1,65.72874431698371
975,1,58,46,62,2,1,45.94195611425246
976,7,43,96,67,3,0,55.65889014345135
977,7,44,30,68,3,0,51.86895882559415
978,0,44,53,77,1,0,41.656813028396584
979,11,64,49,56,3,0,54.45850779544588
980,2,63,93,71,4,1,60.361639516286644
981,9,40,49,94,2,1,49.22237863959354
982,8,89,69,64,2,0,57.36680832248337
983,4,67,59,65,2,0,48.417952341477054
984,5,86,52,50,3,0,50.69213686019871
985,3,60,52,86,5,0,45.269090111325326
986,9,99,85,69,3,0,73.81785649952437
987,1,58,76,35,1,1,62.18434093866
988,10,62,46,43,3,0,40.09762392452035
989,7,53,31,35,4,1,53.12446849861182
990,10,98,62,57,4,0,73.05633220476642
991,5,45,44,71,2,0,44.235629912119286
992,4,71,61,52,4,1,57.349047484975785
993,8,89,63,38,5,1,67.90654637167512
994,0,71,89,44,1,0,49.04739993804103
995,4,47,60,61,1,0,46.68306664741473
996,5,76,44,81,2,1,55.39121715481238
997,4,61,49,36,2,1,40.023916065589624
998,5,47,60,89,1,1,57.48774011615413
999,5,77,31,38,2,0,47.587297499048
1000,6,49,42,74,3,1,59.037218883821254
1001,3,42,45,67,5,1,41.986846345368434
1002,10,52,44,75,3,1,66.17085262156861
1003,7,78,54,42,4,1,59.83315610734562
1004,6,69,57,49,4,1,59.86730783674092
1005,8,43,41,41,3,1,40.568956619712495
1006,6,84,83,80,4,1,72.10571855289777
1007,2,45,87,64,5,0,53.0204950173582
1008,2,55,45,79,2,1,47.13097467919991
1009,7,61,91,58,1,0,56.94373181589585
1010,4,66,39,54,3,0,42.94213566419391
1011,3,60,95,89,4,0,51.54921320950091
1012,7,68,81,39,4,0,52.71632235970509
1013,5,40,59,41,3,0,44.11951977689706
1014,1,69,45,71,4,0,41.174372737840606
1015,3,63,39,36,3,1,40.74385187682243
1016,11,52,44,92,4,1,72.95351531603589
1017,10,69,55,44,1,0,50.47157111825085
1018,3,65,90,47,2,0,51.973229827906486
1019,5,73,44,55,5,1,63.05881884528968
1020,5,59,35,37,4,1,41.18316445468618
1021,0,99,30,87,1,1,45.952851352197165
1022,7,90,64,48,3,1,58.61449541442288
1023,5,45,30,87,4,1,53.19688725587366
1024,2,82,67,50,5,1,52.72848655627772
1025,8,88,70,88,5,0,78.71160216991666
1026,1,48,41,42,4,1,33.54357436531107
1027,10,76,93,58,3,0,70.59826153250262
1028,7,76,39,48,4,1,62.7273257475067
1029,9,55,56,84,3,0,47.97222798728601
1030,2,43,68,40,3,1,37.15300359028486
1031,11,71,99,58,4,1,73.37190565255092
1032,4,59,74,63,3,1,58.048129099164555
1033,5,68,40,60,2,0,42.08906400233949
1034,9,70,53,68,3,0,54.17401668347104
1035,5,84,86,78,1,0,58.703422237930255
1036,3,56,69,39,3,0,39.53446909959976
1037,2,80,66,68,2,1,43.8047322968442
1038,3,64,32,76,2,1,44.864265482933575
1039,0,84,97,68,5,1,58.59806975515873
1040,3,55,97,47,2,1,53.98920308560991
1041,0,59,30,37,4,0,29.517752911390048
1042,11,81,74,39,4,1,62.933167465267346
1043,0,49,60,56,3,0,38.116354963227714
1044,9,91,66,55,2,0,54.98693550552342
1045,5,99,98,61,4,0,57.85337554619926
1046,4,87,72,58,2,1,58.314556017379424
1047,10,62,33,73,2,1,51.76468230878051
1048,3,91,58,82,5,1,68.28752861917488
1049,10,72,40,87,4,0,65.03305060157594
1050,2,82,62,42,3,0,42.213810900725434
1051,0,52,82,38,4,1,53.65015783663692
1052,5,64,46,70,5,0,56.714337607102635
1053,1,89,41,40,3,1,41.8939077588204
1054,7,76,30,65,3,1,62.91645531604486
1055,9,75,85,39,2,0,40.83706441540771
1056,4,63,52,78,4,0,58.410812305743185
1057,6,45,36,40,1,0,38.10474385164999
1058,9,54,70,36,1,0,44.184896656208295
1059,11,94,82,35,1,1,62.13761500910326
1060,1,73,36,63,2,1,43.25409607242249
1061,7,43,95,57,1,0,50.271737493659
1062,1,53,82,80,1,0,38.379349313133645
1063,3,43,34,77,3,1,47.741187854956316
1064,0,67,65,52,3,1,53.43380919864338
1065,4,68,73,37,1,1,54.82876107829126
1066,8,57,40,85,2,0,49.86559944888973
1067,0,97,93,91,5,1,72.15928452294936
1068,8,59,50,50,2,0,53.79485259390292
1069,10,87,33,70,5,1,67.69739851283643
1070,7,80,64,65,3,0,65.95978709888027
1071,5,71,64,56,1,1,47.79578517817026
1072,6,47,64,93,4,0,55.79260813958983
1073,2,82,68,42,5,0,43.92614718461364
1074,0,85,62,56,1,1,50.70924211728521
1075,4,88,97,47,3,0,53.70821870984835
1076,11,52,73,72,1,1,67.18288190041612
1077,11,79,80,63,1,1,71.44984200982847
1078,1,85,67,50,4,1,63.52944852998316
1079,4,82,71,44,5,1,62.53637851713789
1080,7,48,74,80,1,1,58.42488020098149
1081,10,79,59,68,5,1,63.99846839171991
1082,8,85,64,90,5,1,77.02850879207625
1083,1,86,57,93,2,0,59.65760294560504
1084,11,97,70,67,4,1,83.94900188600236
1085,2,72,74,48,3,0,46.29322376656747
1086,2,95,77,82,2,0,58.20629529980284
1087,0,51,84,66,3,1,56.560495928643185
1088,7,76,37,57,2,1,54.28289268769345
1089,5,64,55,49,5,1,60.05454061340488
1090,11,85,58,94,1,0,73.73859521732362
1091,7,64,84,59,5,0,64.45911768487524
1092,10,93,95,91,1,0,64.00258582207911
1093,8,55,99,60,1,1,67.9356483884486
1094,4,90,77,46,2,0,49.303377421444274
1095,11,99,36,53,5,0,59.05157371638443
1096,2,55,35,83,4,0,41.565881406729574
1097,4,78,66,81,2,0,54.86158442332032
1098,4,74,38,74,3,0,47.53712681820827
1099,4,62,32,53,4,0,39.093370812122785
1100,2,47,82,90,2,0,45.47725931658137
1101,10,92,37,66,3,0,57.417761732297926
1102,9,92,69,44,3,1,65.51616758665024
1103,3,85,46,61,4,0,60.738886729091405
1104,8,91,99,57,4,1,81.4625107531887
1105,9,42,76,90,2,1,61.64811990916057
1106,8,99,40,87,1,0,67.52140598736234
1107,1,63,39,86,1,1,45.8188962192527
1108,7,82,90,75,5,1,86.19877659959228
1109,7,61,31,52,3,1,51.54499027594855
1110,6,53,58,69,2,1,55.86218292722012
1111,7,61,99,84,2,1,69.8469699929599
1112,2,73,80,47,3,0,45.74294305617176
1113,5,75,95,36,3,0,63.3010849007715
1114,0,70,97,70,5,0,55.46104020146809
1115,6,60,86,56,3,1,58.47443353099641
1116,0,98,70,54,4,1,61.36463505473732
1117,8,97,93,41,1,1,57.88842290980554
1118,0,44,33,46,5,0,34.67262274525171
1119,0,58,30,49,1,0,27.353685607683403
1120,6,81,36,63,2,0,41.51244486655262
1121,1,92,37,82,3,1,53.23382305166327
1122,4,60,87,42,3,0,50.468990064684476
1123,7,41,39,57,1,1,47.11576919764426
1124,7,92,95,86,5,0,68.35579589497003
1125,2,42,51,47,4,1,36.70182204437335
1126,6,86,81,67,2,0,64.8527545578424
1127,2,90,78,39,1,1,60.71396888634876
1128,5,92,96,53,4,1,63.425948099406384
1129,5,96,33,41,1,1,43.782249907364125
1130,2,69,86,38,3,0,44.2270240302205
1131,6,73,98,92,5,1,71.49952457263404
1132,2,64,82,71,2,0,48.33091400071184
1133,7,74,84,43,4,0,54.61811293229549
1134,9,68,53,53,5,1,65.20725398698866
1135,3,51,41,59,3,1,44.712382901553894
1136,0,62,84,35,3,0,43.41544728733462
1137,3,67,76,77,5,0,66.16582020072751
1138,6,85,56,38,5,1,65.12989001232704
1139,10,56,47,52,1,0,46.42130272460959
1140,3,55,80,41,5,0,52.72466755933031
1141,5,88,89,53,4,0,72.87632340835532
1142,8,95,86,86,2,0,60.650050875343496
1143,0,48,96,57,1,1,46.02968582130388
1144,4,42,31,62,4,0,39.287537565679784
1145,10,61,40,63,5,1,64.17343953110176
1146,6,70,42,40,3,0,42.20222074952369
1147,0,53,69,78,5,0,53.49496387318969
1148,3,42,35,61,4,1,54.68757036343642
1149,5,77,41,82,2,1,48.5501760607964
1150,1,62,72,80,2,1,52.8620265248778
1151,9,60,33,38,5,0,47.76184656562403
1152,4,90,66,57,5,1,63.658307743470765
1153,10,63,65,64,2,0,51.54407191507754
1154,9,71,61,79,3,0,60.31169088140742
1155,0,84,86,92,4,1,69.04462827405341
1156,5,44,41,88,3,1,53.42575114557797
1157,5,72,47,58,2,1,57.853063210773065
1158,3,83,90,66,4,0,65.3055236982893
1159,7,86,60,45,1,1,53.74740152133798
1160,3,96,69,64,4,1,64.40145385783273
1161,7,58,75,93,3,0,54.918275683977896
1162,7,73,68,60,3,1,60.22272672915665
1163,4,42,92,50,4,1,63.560440130717495
1164,3,78,84,77,5,0,59.52979772029223
1165,11,67,69,91,4,1,75.3027039453285
1166,1,50,58,87,2,0,39.441922453264944
1167,10,99,40,40,4,1,58.077960420148834
1168,2,49,68,59,3,0,49.956667443626756
1169,2,79,73,54,5,0,53.63195774836541
1170,3,41,49,44,5,1,46.43149338640457
1171,3,85,56,73,5,1,58.14260222143059
1172,9,84,67,80,1,1,65.65428856648582
1173,10,78,40,35,3,0,51.155833658848074
1174,10,66,65,78,5,1,66.38203736039407
1175,4,92,61,93,5,1,74.9909005665998
1176,3,48,91,45,3,1,51.02624460100344
1177,10,78,45,46,1,0,47.95124370037517
1178,9,40,71,54,5,1,56.797857057770194
1179,7,72,60,46,5,0,55.094320573591865
1180,5,77,99,94,3,1,69.97017673153266
1181,5,96,42,78,3,0,57.56840514850446
1182,7,72,65,50,4,0,62.96567702609716
1183,6,87,40,49,1,1,54.04982512933672
1184,9,42,77,60,2,1,58.68505000038332
1185,10,71,49,94,2,1,64.98588005567382
1186,11,52,58,90,2,0,64.16674241061513
1187,9,60,48,45,2,0,43.04997698492732
1188,7,43,35,37,2,1,40.05320435486127
1189,1,56,85,36,1,1,43.10454438227264
1190,8,81,47,78,3,0,55.57065254023764
1191,0,43,71,53,3,0,38.619758631153346
1192,7,59,89,66,2,0,48.71123434265844
1193,11,98,85,57,1,1,72.58069259203221
1194,10,51,32,78,4,0,71.37222013515434
1195,11,65,68,87,4,0,70.26284732411267
1196,11,84,72,58,4,1,73.10880213308013
1197,3,75,57,47,1,0,36.53579118828336
1198,3,55,71,35,5,1,47.20171758026845
1199,4,90,38,73,4,0,50.16721764085801
1200,7,46,47,39,3,1,42.549142833792885
1201,4,72,50,87,2,1,59.481826036220745
1202,7,87,55,77,5,1,66.53002341805447
